"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong","anchovy.y","bluecrab.y","bluefish.y","butter.y","calico.y","clearnosesk.y","cunner.y","dog.y","fluke.y","herring.y","hog.y","horse.y","jack.y","king.y","littlesk.y","lizard.y","mantis.y","menhaden.y","naked.y","pipe.y","puffer.y","robin.y","sand.y","scad.y","scup.y","seabass.y","seagoby.y","silverside.y","smallfl.y","spider.y","spot.y","spothake.y","squid.y","strrobin.y","tautog.y","toad.y","tomcod.y","weak.y","window.y","winterfl.y","wintersk.y","Grand.Total"
"11",19921951,2.8956,3.6576,29,29,8.9,8.8,12.9,12.9,2.7432,1992,19,"may","05/05/1992",51,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"12",19921953,6.096,3.048,29.1,29.1,8.51,8.46,12.9,12.86,4.8768,1992,19,"may","05/05/1992",53,"spring",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,444,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,467
"13",19921954,6.096,0,29.1,29.1,8.5,8.3,12.9,12.8,3.3528,1992,19,"may","05/05/1992",54,"spring",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5962,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,5972
"14",19921960,3.3528,1.8288,28.6,29,8.7,8.8,13.3,13,3.3528,1992,19,"may","05/05/1992",60,"spring",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,16
"15",19921968,5.4864,7.0104,29.2,29.1,9,8.8,13.1,13.1,4.2672,1992,19,"may","05/05/1992",68,"spring",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,1344,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA,1378
"16",19921972,3.3528,2.8956,29.1,29.1,8.7,8.7,13.1,13.1,4.572,1992,19,"may","05/05/1992",72,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"17",1992205,5.1816,3.3528,29.6,29.6,8.8,8.9,12.4,12.2,3.6576,1992,20,"may","12/05/1992",5,"spring",NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"18",1992209,4.8768,4.2672,29.4,29.5,9.08,8.87,12.56,12.5,3.048,1992,20,"may","12/05/1992",9,"spring",NA,NA,NA,NA,NA,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,26
"19",19922014,9.4488,4.572,29.6,29.7,8.86,8.77,12.37,12.31,3.6576,1992,20,"may","12/05/1992",14,"spring",NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,1,NA,NA,1,NA,NA,NA,2,NA,69
"20",19922016,1.0668,0,29.2,29.2,8.6,8.6,14.1,14,1.524,1992,20,"may","13/05/1992",16,"spring",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,1,NA,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,62
"21",19922018,6.096,6.7056,29.6,29.5,8.8,8.6,12.6,12.6,2.4384,1992,20,"may","12/05/1992",18,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3
"22",19922022,6.4008,6.7056,29.7,29.7,9,8.8,12.4,12.4,2.4384,1992,20,"may","12/05/1992",22,"spring",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,67,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,76
"23",19922023,6.7056,6.4008,29.6,29.6,9.1,9.1,12.4,12.4,3.3528,1992,20,"may","12/05/1992",23,"spring",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,32
"24",19922040,8.5344,8.2296,29.3,29.5,8.8,8.8,12.8,12.3,3.048,1992,20,"may","12/05/1992",40,"spring",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,25
"25",19922048,2.4384,3.6576,29.3,29.3,8.8,8.8,12.7,12.7,3.048,1992,20,"may","12/05/1992",48,"spring",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,31
"26",19922049,5.1816,4.2672,29.3,29.3,8.9,8.9,12.7,12.6,3.2004,1992,20,"may","12/05/1992",49,"spring",NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,1,1,NA,NA,NA,NA,NA,NA,3,NA,98
"27",19922054,6.4008,6.096,28.9,29,8.7,7.5,13.3,13,2.8956,1992,20,"may","13/05/1992",54,"spring",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,859
"28",19922055,7.9248,3.6576,29.2,29.3,8.69,8.57,13.1,13,2.7432,1992,20,"may","13/05/1992",55,"spring",NA,NA,NA,NA,1,NA,NA,NA,62,NA,NA,NA,NA,2,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,92
"29",19922058,4.8768,4.8768,29.4,29.4,8.8,8.8,13.3,13.1,3.6576,1992,20,"may","13/05/1992",58,"spring",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,28
"30",19922062,4.572,3.048,28.6,29,9.13,8.96,13.65,13.62,3.3528,1992,20,"may","13/05/1992",62,"spring",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,29,NA,40,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,13,NA,100
"31",19922063,5.1816,7.9248,28.7,28.9,8.9,8.9,13.6,13.3,3.3528,1992,20,"may","13/05/1992",63,"spring",NA,NA,NA,NA,2,NA,NA,NA,56,NA,NA,NA,NA,43,NA,13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,8,NA,129
"32",19922069,2.4384,3.6576,28.8,28.9,9.1,9,13.8,13.7,3.3528,1992,20,"may","13/05/1992",69,"spring",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,21
"33",1992212,4.572,0,29.3,29.6,8.7,8.7,14.4,14.4,2.1336,1992,21,"may","19/05/1992",2,"spring",NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,32
"34",1992218,3.6576,1.8288,29.7,29.7,8.5,8.4,14.5,14.4,2.7432,1992,21,"may","19/05/1992",8,"spring",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,53
"35",1992219,5.4864,4.2672,29.5,29.5,8.4,8.4,14.7,14.5,2.4384,1992,21,"may","19/05/1992",9,"spring",NA,NA,NA,NA,1,1,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,2,5,NA,24
"36",19922116,1.524,3.9624,29.2,29.2,8.6,8.7,16.3,16.2,2.286,1992,21,"may","19/05/1992",16,"spring",NA,NA,NA,NA,NA,5,NA,NA,31,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,101
"37",19922125,2.7432,1.8288,28.9,29,8.7,8.6,15.2,15.1,3.048,1992,21,"may","20/05/1992",25,"spring",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14
"38",19922128,4.8768,5.4864,29.4,29.4,8.5,8.4,15,14.9,2.4384,1992,21,"may","19/05/1992",28,"spring",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,35,NA,NA,1,NA,NA,NA,NA,NA,1,298,NA,378
"39",19922129,6.7056,6.7056,29.5,29.5,8.5,8.5,14.9,14.8,2.4384,1992,21,"may","19/05/1992",29,"spring",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,21
"40",19922131,7.62,9.144,29.6,29.6,8.4,8.3,14.6,14.4,2.4384,1992,21,"may","19/05/1992",31,"spring",NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,1,1,1,NA,NA,NA,NA,1,3,NA,85
"41",19922138,6.7056,3.6576,29.5,29.5,8.6,8.4,15.2,14.6,2.4384,1992,21,"may","19/05/1992",38,"spring",NA,NA,NA,NA,2,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,44
"42",19922147,3.048,3.3528,29.2,29.2,8.45,8.46,15.2,15.2,3.048,1992,21,"may","20/05/1992",47,"spring",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,31
"43",19922154,5.7912,5.7912,28.9,29.1,8.7,7.5,16,15,2.7432,1992,21,"may","20/05/1992",54,"spring",NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,1231,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,1248
"44",19922161,2.4384,3.6576,27.7,28.1,8.9,8.9,15.9,15.9,3.048,1992,21,"may","20/05/1992",61,"spring",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1,5,NA,NA,NA,4,NA,42
"45",19922167,6.096,6.7056,29.1,29.1,8.5,8.6,16,15.2,2.7432,1992,21,"may","20/05/1992",67,"spring",NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,200
"46",19922168,5.4864,0,29,29.1,8.5,8.5,16.2,15.1,3.048,1992,21,"may","20/05/1992",68,"spring",NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,175
"47",19922173,6.4008,6.4008,28.9,29.1,8.5,8.4,15.2,14.9,2.4384,1992,21,"may","20/05/1992",73,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,91
"48",19922177,3.048,4.8768,29,29.1,9,8.7,15.8,15.1,2.7432,1992,21,"may","20/05/1992",77,"spring",NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,216
"49",19922212,3.048,3.048,29.5,29.5,8,8.1,16.1,16.4,2.4384,1992,22,"may","26/05/1992",12,"spring",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,50
"50",19922216,1.2192,3.3528,29.3,29.3,8.1,8,17.2,17.2,2.4384,1992,22,"may","26/05/1992",16,"spring",NA,NA,NA,NA,20,1,NA,NA,51,NA,NA,NA,NA,NA,3,13,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,107
"51",19922217,6.4008,6.096,29.6,29.6,8.2,8,16.8,16.4,2.1336,1992,22,"may","26/05/1992",17,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,11,NA,40
"52",19922226,1.524,2.4384,29.3,29.3,8.8,8.6,17.2,17.2,1.8288,1992,22,"may","26/05/1992",26,"spring",NA,NA,NA,NA,28,NA,NA,NA,268,NA,NA,NA,NA,22,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,12,NA,NA,NA,NA,NA,3,NA,NA,NA,29,NA,372
"53",19922227,3.6576,3.6576,29.1,29.1,8.8,8.8,16.5,16.5,2.4384,1992,22,"may","26/05/1992",27,"spring",NA,NA,NA,NA,4,NA,NA,NA,352,NA,NA,NA,NA,66,NA,7,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,11,NA,NA,NA,2,1,1,NA,NA,1,13,NA,465
"54",19922231,8.5344,8.2296,29.5,29.6,8,7.7,16.7,16.6,2.7432,1992,22,"may","26/05/1992",31,"spring",NA,NA,NA,NA,13,NA,NA,NA,85,NA,NA,NA,NA,183,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,1,25,NA,NA,NA,NA,NA,1,NA,NA,3,7,NA,328
"55",19922235,2.7432,1.8288,29.3,29.4,8.8,8.8,17.1,17.2,2.4384,1992,22,"may","26/05/1992",35,"spring",NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,46
"56",19922241,4.2672,5.1816,28.5,29.6,8.3,8.1,16.5,16.3,2.7432,1992,22,"may","26/05/1992",41,"spring",NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,184
"57",19922250,2.4384,5.1816,29.5,29.6,8.5,8.5,16.6,16.6,2.7432,1992,22,"may","26/05/1992",50,"spring",NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,1,2,NA,NA,NA,2,1,100
"58",19922251,1.8288,2.1336,29.1,29.1,9.1,9.1,16.5,16.5,2.4384,1992,22,"may","27/05/1992",51,"spring",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"59",19922254,6.4008,6.4008,29.2,29.1,8.8,8.1,17.2,16.6,2.1336,1992,22,"may","27/05/1992",54,"spring",NA,NA,NA,NA,298,1,NA,NA,16,NA,NA,NA,NA,210,NA,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,542
"60",19922256,7.0104,6.7056,29.2,29.4,8.4,8.3,17.3,16.5,3.3528,1992,22,"may","27/05/1992",56,"spring",NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,41
"61",19922264,5.7912,5.4864,29,29,8.6,8.4,16.6,16.4,3.3528,1992,22,"may","27/05/1992",64,"spring",NA,NA,NA,NA,4,NA,NA,NA,56,NA,NA,NA,NA,492,NA,20,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,591
"62",19922268,6.096,1.524,29.3,29.2,8.8,8.6,17.4,16.4,3.3528,1992,22,"may","27/05/1992",68,"spring",NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,244
"63",19922269,2.1336,1.524,28.7,28.7,8.11,8.2,16.8,16.7,3.048,1992,22,"may","27/05/1992",69,"spring",NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,NA,NA,9,NA,47
"64",19922276,1.524,4.2672,29.2,29.3,8.7,9.6,17.3,17.1,2.1336,1992,22,"may","27/05/1992",76,"spring",NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,50
"65",1992237,3.3528,3.6576,29.5,29.5,8.6,8.8,17.5,17,3.048,1992,23,"june","03/06/1992",7,"spring",NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,339
"66",19922311,3.048,3.9624,29.3,29.5,8.6,8.6,16.9,16.8,3.048,1992,23,"june","03/06/1992",11,"spring",NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,66
"67",19922317,6.7056,6.096,29.4,29.5,8.9,8.3,17.6,16.9,3.048,1992,23,"june","03/06/1992",17,"spring",NA,NA,NA,NA,48,NA,NA,NA,47,NA,NA,NA,NA,51,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,34,NA,194
