"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong","anchovy.y","bluecrab.y","bluefish.y","butter.y","calico.y","clearnosesk.y","cunner.y","dog.y","fluke.y","herring.y","hog.y","horse.y","jack.y","king.y","littlesk.y","lizard.y","mantis.y","menhaden.y","naked.y","pipe.y","puffer.y","robin.y","sand.y","scad.y","scup.y","seabass.y","seagoby.y","silverside.y","smallfl.y","spider.y","spot.y","spothake.y","squid.y","strrobin.y","tautog.y","toad.y","tomcod.y","weak.y","window.y","winterfl.y","wintersk.y","Grand.Total"
"11",1993194,3.048,3.048,28.7,28.7,9.7,9.5,14.5,13.5,3.9624,1993,19,"may","05/05/1993",4,"spring",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,2,NA,NA,NA,1,18,NA,97
"12",1993274,3.6576,2.7432,28.9,28.8,7.5,7.4,22.1,22.2,2.286,1993,27,"june","29/06/1993",4,"summer",NA,NA,NA,NA,NA,NA,NA,NA,82,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,40,NA,NA,1,NA,NA,NA,NA,NA,NA,13,NA,141
"13",1993294,2.4384,2.1336,29.1,29.1,6.6,6.8,25.3,25.3,2.4384,1993,29,"july","13/07/1993",4,"summer",NA,NA,NA,NA,NA,NA,NA,NA,274,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,1,NA,NA,NA,NA,28,NA,322
"14",1993304,2.4384,6.7056,30.7,30.7,7.3,7,23.3,23.3,2.5908,1993,30,"july","20/07/1993",4,"summer",NA,NA,NA,NA,NA,NA,NA,NA,590,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,43,NA,NA,4,NA,4,NA,NA,NA,1,64,NA,735
"15",1993374,7.3152,4.572,31.6,31.8,5.4,5.3,24.6,24.6,2.7432,1993,37,"september","08/09/1993",4,"fall",NA,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,15,NA,NA,NA,1,12,3,NA,NA,NA,3,NA,334
"16",1993245,5.1816,3.6576,28.3,28.3,8.8,8.4,18.3,18.1,4.2672,1993,24,"june","09/06/1993",5,"spring",NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,281
"17",1993265,5.4864,3.9624,28.5,28.7,8.9,8.6,21.7,21.4,2.1336,1993,26,"june","24/06/1993",5,"spring",NA,NA,NA,NA,NA,1,NA,NA,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,NA,NA,7,NA,7,NA,NA,NA,NA,68,NA,372
"18",1993275,5.7912,0,28.7,28.8,7.2,7.1,22.9,22.6,2.286,1993,27,"june","29/06/1993",5,"summer",NA,NA,NA,NA,NA,NA,NA,NA,901,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,16,NA,NA,2,NA,NA,NA,NA,NA,10,67,NA,1000
"19",1993295,4.8768,3.3528,28.9,29,7.6,7.4,25.6,25.5,2.46888,1993,29,"july","13/07/1993",5,"summer",NA,NA,NA,NA,NA,NA,NA,NA,567,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,8,NA,NA,3,NA,1,NA,NA,NA,11,42,NA,636
"20",1993315,5.4864,3.3528,30.7,30.7,6.5,7.7,24.5,23.8,2.7432,1993,31,"july","28/07/1993",5,"summer",NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,50,NA,306
"21",1993335,6.096,3.9624,30.5,30.5,7.7,7.7,24.5,24.5,3.81,1993,33,"august","10/08/1993",5,"summer",NA,NA,NA,NA,NA,NA,NA,NA,195,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,NA,NA,NA,4,NA,NA,NA,NA,50,NA,NA,NA,1,19,NA,NA,NA,NA,35,NA,326
"22",1993365,4.8768,3.9624,31,31,7.8,7.2,26,25.6,2.8956,1993,36,"august","31/08/1993",5,"fall",NA,NA,NA,NA,NA,NA,NA,NA,849,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,42,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,1,NA,1,NA,NA,5,21,NA,947
"23",1993206,8.2296,4.572,28.2,28.3,8,8.1,16.1,15.9,3.048,1993,20,"may","11/05/1993",6,"spring",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,NA,NA,1,NA,1,3,NA,49
"24",1993246,6.7056,6.4008,28.4,28.4,9.1,8.7,17.8,17.7,3.6576,1993,24,"june","09/06/1993",6,"spring",NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45,NA,NA,NA,NA,1,NA,NA,NA,2,29,NA,194
"25",1993366,5.1816,3.9624,31,31,7.1,6.8,25.3,25.3,2.1336,1993,36,"august","31/08/1993",6,"fall",NA,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,33,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,348
"26",1993376,9.7536,5.1816,31.8,31.8,5.9,5.6,24.5,24.6,2.4384,1993,37,"september","08/09/1993",6,"fall",NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,8,NA,NA,NA,NA,9,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,244
"27",1993446,7.9248,6.7056,30.7,30.8,9.2,8.9,13.1,13.2,2.7432,1993,44,"october","26/10/1993",6,"fall",NA,NA,NA,NA,NA,2,NA,NA,39,NA,NA,NA,NA,NA,NA,8,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59
"28",1993237,3.6576,3.3528,28.8,28.9,8.2,8,17,16.9,2.4384,1993,23,"june","02/06/1993",7,"spring",NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,1,1,NA,NA,1,34,NA,257
"29",1993297,3.3528,3.3528,29,29.1,6.7,6.5,25.5,25.4,2.4384,1993,29,"july","13/07/1993",7,"summer",NA,NA,NA,NA,NA,NA,NA,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,5,NA,NA,NA,NA,NA,2,25,NA,1530
"30",1993357,3.3528,3.048,31,31,6.3,6.2,23.9,23.9,2.1336,1993,35,"august","24/08/1993",7,"summer",NA,NA,NA,NA,NA,NA,NA,NA,447,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,4,NA,NA,NA,NA,9,3,NA,482
"31",1993367,3.6576,3.3528,31,31,7,6.8,25.3,25.3,2.1336,1993,36,"august","31/08/1993",7,"fall",NA,NA,NA,NA,2,NA,NA,NA,541,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,2,NA,NA,NA,NA,4,11,NA,577
"32",1993437,3.3528,4.2672,30.6,30.6,7.9,8,14.2,14.2,2.4384,1993,43,"october","19/10/1993",7,"fall",NA,NA,NA,NA,NA,NA,NA,NA,106,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2,5,NA,121
"33",1993268,6.4008,0,28.8,28.8,8.9,8.6,22.4,21.5,2.8956,1993,26,"june","24/06/1993",8,"spring",NA,NA,NA,NA,NA,NA,NA,NA,420,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,40,NA,NA,6,NA,NA,NA,NA,NA,7,54,NA,530
"34",1993378,6.096,0,31.9,31.9,8.7,9.1,24.4,24.4,2.1336,1993,37,"september","08/09/1993",8,"fall",NA,NA,NA,NA,2,NA,NA,1,300,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,4,NA,NA,NA,1,NA,NA,NA,NA,7,NA,NA,2,1,1,NA,NA,NA,14,29,NA,368
"35",1993408,6.4008,2.4384,30.5,30.5,9.2,9.2,18.5,18.5,2.5908,1993,40,"september","29/09/1993",8,"fall",NA,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,8,3,NA,178
"36",1993309,5.7912,6.7056,30.4,30.4,6.5,6.3,24.6,23.9,2.1336,1993,30,"july","20/07/1993",9,"summer",NA,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,1,1,NA,NA,8,NA,NA,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,43,45,NA,460
"37",1993319,5.1816,5.1816,30.7,30.8,7.3,6.2,23.9,23.2,2.4384,1993,31,"july","28/07/1993",9,"summer",NA,NA,NA,NA,1,1,NA,NA,452,NA,NA,2,2,NA,NA,8,NA,NA,NA,NA,16,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,56,33,NA,578
"38",19932210,4.8768,0,28.3,28.4,8,7.5,17.6,17.1,2.4384,1993,22,"may","26/05/1993",10,"spring",NA,NA,NA,NA,NA,1,NA,NA,841,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1,NA,NA,NA,2,32,NA,899
"39",19932310,4.572,3.3528,28.5,28.6,8.1,7.6,17.4,17.2,2.1336,1993,23,"june","02/06/1993",10,"spring",NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,54,NA,357
"40",19932510,3.9624,3.3528,28.3,28.2,8,7.9,21.7,21.8,2.1336,1993,25,"june","15/06/1993",10,"spring",NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,23,68,NA,279
"41",19932610,4.572,3.6576,28.5,28.6,8.7,8.4,22.5,21.9,2.1336,1993,26,"june","24/06/1993",10,"spring",NA,NA,NA,NA,NA,NA,NA,NA,344,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,15,79,NA,443
"42",19932810,4.572,3.6576,28.8,28.8,8.8,8.2,25.5,24.1,2.1336,1993,28,"july","07/07/1993",10,"summer",NA,NA,NA,NA,NA,NA,NA,NA,605,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,35,44,NA,703
"43",19934210,4.572,3.048,30.6,30.5,7.7,7.6,14.7,14.3,1.8288,1993,42,"october","14/10/1993",10,"fall",NA,NA,NA,NA,11,NA,NA,NA,412,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,5,8,NA,447
"44",19934410,5.1816,7.3152,30.7,30.8,8,8.1,12.8,12.8,2.286,1993,44,"october","28/10/1993",10,"fall",NA,NA,NA,NA,24,1,NA,3,446,NA,NA,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,1,NA,NA,NA,3,1,1,NA,NA,NA,10,8,NA,547
"45",19934011,3.048,5.1816,30.5,30.4,9.2,9.1,18.6,18.6,2.7432,1993,40,"september","29/09/1993",11,"fall",NA,NA,NA,NA,NA,NA,NA,NA,611,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,626
"46",19931912,5.4864,2.7432,28.6,28.7,9.8,9.6,13.9,13.8,4.1148,1993,19,"may","05/05/1993",12,"spring",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,1,NA,NA,NA,NA,NA,NA,9,NA,89
"47",19932212,5.1816,1.8288,28.4,28.5,7.7,7.6,17.3,17.3,3.048,1993,22,"may","26/05/1993",12,"spring",NA,NA,NA,NA,NA,NA,NA,NA,65,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,1,NA,NA,4,1,NA,NA,NA,NA,NA,130
"48",19932412,4.8768,5.4864,28.1,28.2,8.6,7.9,18.3,18,0,1993,24,"june","09/06/1993",12,"spring",NA,NA,NA,NA,NA,NA,NA,NA,88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,1,NA,1,NA,NA,16,NA,129
"49",19933312,4.8768,7.62,30.4,30.6,8,7.6,24.8,24.3,3.048,1993,33,"august","10/08/1993",12,"summer",NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,2,NA,3,NA,NA,NA,NA,1,NA,194
"50",19932013,6.7056,7.0104,28,28.1,6.5,6.6,16.6,16.1,3.2004,1993,20,"may","11/05/1993",13,"spring",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,16,NA,NA,39,NA,77
"51",19932513,6.096,12.8016,27.7,28.4,8.3,7.8,20.8,20.1,2.1336,1993,25,"june","15/06/1993",13,"spring",NA,NA,NA,NA,NA,NA,NA,NA,14,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,17,NA,1,NA,NA,NA,1,NA,NA,2,67,NA,109
"52",19932813,6.7056,0,28.8,28.9,8.2,8.4,23.9,23.4,2.5908,1993,28,"july","07/07/1993",13,"summer",NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,7,NA,NA,3,NA,NA,NA,NA,NA,7,125,NA,297
"53",19933113,6.096,9.7536,30.3,30.9,7.6,6.8,24.4,23.2,3.048,1993,31,"july","28/07/1993",13,"summer",NA,NA,NA,NA,NA,NA,NA,2,243,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,12,NA,NA,NA,1,6,NA,NA,1,NA,3,NA,NA,NA,50,142,NA,468
"54",19933413,6.7056,4.8768,30.8,30.7,7.2,7.1,24.6,24.6,1.524,1993,34,"august","18/08/1993",13,"summer",NA,NA,NA,NA,NA,NA,NA,NA,87,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,12,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,1,1,1,NA,NA,2,41,100,NA,254
"55",19933913,8.5344,8.2296,30.4,30.5,7.3,7,19.1,19.1,2.1336,1993,39,"september","23/09/1993",13,"fall",NA,NA,NA,NA,15,NA,NA,1,385,NA,NA,1,2,NA,NA,4,NA,NA,NA,NA,15,NA,NA,2,6,NA,NA,NA,7,NA,1,NA,1,2,1,NA,2,3,NA,3,NA,NA,36,41,NA,528
"56",19934413,6.7056,4.572,30.7,30.7,8.9,8.8,13.1,13.1,2.4384,1993,44,"october","26/10/1993",13,"fall",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,9,NA,41
"57",19932014,7.62,7.62,28.2,28.1,6.8,6.9,16.6,16.3,3.3528,1993,20,"may","11/05/1993",14,"spring",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,3,NA,3,1,NA,31
"58",19932114,6.7056,5.1816,28.1,28.4,8.5,8.5,17.5,16.7,2.7432,1993,21,"may","18/05/1993",14,"spring",NA,NA,NA,NA,NA,NA,NA,NA,61,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,1,NA,NA,NA,NA,1,NA,NA,4,NA,95
"59",19932214,5.1816,5.4864,28.5,28.5,7.8,7.8,17.4,17.4,3.6576,1993,22,"may","26/05/1993",14,"spring",NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,141
"60",19933014,4.8768,9.7536,30.7,30.8,5.9,5.9,23.4,23.2,2.5908,1993,30,"july","20/07/1993",14,"summer",NA,NA,NA,NA,NA,NA,NA,NA,379,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,400
"61",19933314,7.0104,14.9352,30.4,30.5,7.7,7.5,24.6,24.5,2.5908,1993,33,"august","10/08/1993",14,"summer",NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,29,NA,NA,NA,NA,16,NA,NA,NA,2,NA,1,NA,NA,13,82,NA,354
"62",19933714,8.5344,11.2776,31.9,31.9,6.9,6.5,24.6,24.6,2.4384,1993,37,"september","08/09/1993",14,"fall",NA,NA,NA,NA,NA,NA,NA,2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,3,NA,2,NA,NA,24,12,NA,150
"63",19933814,7.9248,4.8768,31.8,31.9,8.5,7.4,22.6,22.6,1.9812,1993,38,"september","13/09/1993",14,"fall",NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,1,4,NA,NA,3,NA,NA,NA,NA,NA,4,1,NA,250
"64",19934114,8.5344,3.9624,30.5,30.5,7.2,7,16.9,16.5,3.2004,1993,41,"october","06/10/1993",14,"fall",NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,1,NA,6,NA,NA,NA,1,6,NA,166
"65",19931915,8.8392,8.2296,28.6,28.8,9,9.1,13.6,13.4,3.81,1993,19,"may","05/05/1993",15,"spring",NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,6,19,NA,46
"66",19932215,8.5344,7.62,28.3,28.6,7.8,7.5,17.4,17.1,4.1148,1993,22,"may","26/05/1993",15,"spring",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,45
"67",19932415,7.9248,6.096,28.3,28.4,7.7,7.6,18.9,17.9,4.2672,1993,24,"june","09/06/1993",15,"spring",NA,NA,NA,NA,1,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,1,28,NA,143
"68",19933415,8.2296,0,30.9,31,8.1,7.3,24.2,24.2,1.524,1993,34,"august","18/08/1993",15,"summer",NA,NA,NA,NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,12,4,NA,NA,NA,NA,NA,1,NA,NA,7,NA,NA,5,NA,1,1,NA,NA,3,2,NA,56
